,Nose,Right Eye,Left Eye,Right Ear,Left Ear,Right Shoulder,Left Shoulder,Right Elbow,Left Elbow,Right Wrist,Left Wrist,Right Hip,Left Hip,Right Knee,Left Knee,Right Ankle,Left Ankle,exercise,File Path,FolderID,Frame Number
2296,"142.91052103599222,159.5263405885214","145.8211332684825,155.96376459143968","141.2653058122568,152.9065691877432","143.85914700875486,155.3970087548638","143.8999726410506,152.46166707198444","147.62770549610894,169.395640807393","150.05486989299612,168.71604450389106","143.18085785505838,104.22883481274319","141.31075206712063,105.05516628161479","139.59236685311285,86.97028514105058","137.010609192607,86.7175872446498","141.37408803501947,124.86844145184826","135.52027602140078,123.53000364785993","135.99264348249028,144.68213460603113","130.86433000972764,153.71377979085602","130.5313563959144,165.76775291828795","132.7052681177043,166.08549671692606",StepUps,..\Python\dataset\StepUps\Pain-Free Bench Step Ups No More Knee Pain.mp4_9_original\3_111.jpg,datasetStepUpsPain-Free Bench Step Ups No More Knee Pain.mp4_9_original,3
2301,"136.61899623054475,78.03208596789884","137.04350072957197,76.53280034046692","135.84175887645915,76.30505228599222","137.61799306906616,76.7005107003891","138.8924945282101,78.47073352383269","141.42433730544747,88.30386673151752","142.15450206712063,87.75093476410505","143.52428866731518,104.27582380836576","142.34789944066148,104.34662268968872","147.87392084143968,124.12028058122569","140.5452638618677,92.64915947227627","143.82016050583658,122.12712031857977","142.22406979571986,121.80898893482491","139.11011977140078,149.080876094358","131.9768816877432,154.94923394941634","130.4536265807393,166.27603660019454","131.87834387159532,166.40193336575877",StepUps,..\Python\dataset\StepUps\Pain-Free Bench Step Ups No More Knee Pain.mp4_9_original\4_115.jpg,datasetStepUpsPain-Free Bench Step Ups No More Knee Pain.mp4_9_original,4
2285,"121.88538880107004,71.0082608827821","119.29142600924125,68.0575905885214","124.70847519455253,65.35978538424125","115.51846729085604,66.88402085359922","115.69355696741245,67.22296783803502","106.28506505350195,82.11628313472762","112.66990667558366,82.96451696254864","103.83352079280156,109.36353204036965","110.35849343385215,108.54100802529183","110.62671753404669,148.72552893968873","115.80134362840467,147.02711575875486","104.102406067607,145.36835785505838","111.59012493920234,133.0091348492218","105.34102930447472,195.79924610894943","102.43289457684826,196.05252918287937","121.36920142266537,187.98062074416342","123.95627887889106,187.42593324416342",StepUps,..\Python\dataset\StepUps\step ups Mountain Tactical Institute.mp4_0_flipped\0_15.jpg,datasetStepUpsstep ups Mountain Tactical Institute.mp4_0_flipped,0
2286,"123.13642236138132,77.97496656128405","120.50404304474708,72.81669503891051","124.44483371838521,73.31055447470817","110.51882447714009,73.13510761186771","122.27776173394942,73.793812317607","107.53117400291829,92.30380593385215","112.84606031128405,92.3930797057393","104.5774638253891,122.98940600680935","113.81609466196498,119.340953307393","120.6255015807393,147.01381626945525","117.78460907101167,144.03062682392996","109.35062013618678,142.65489725194553","113.93978751215954,141.74305386673151","112.84577152237354,201.040172057393","113.31031888375486,200.53614421206225","106.31525109435798,235.55234678988327","106.58966135700389,235.8248267266537",StepUps,..\Python\dataset\StepUps\step ups Mountain Tactical Institute.mp4_0_flipped\1_19.jpg,datasetStepUpsstep ups Mountain Tactical Institute.mp4_0_flipped,1
2287,"133.09946498054475,69.14480483949417","130.3424884484436,61.94633086089494","130.9863053258755,65.73540856031128","123.8438031979572,63.417014986624515","126.82574629134241,64.903719297179","115.40842351653697,81.16058183365759","116.06817698200389,80.20088308608949","111.56749300826849,106.94986472519456","119.46368859435798,105.51988083657588","128.00653574902725,122.14261612354086","130.16451848249028,121.82386156371595","116.20442455009727,129.63948504377433","125.20868038667315,128.58491913910507","122.75063837548639,175.26968324416342","130.33233523832686,164.00729571984436","128.49262828307394,195.15228295233464","126.17667041585604,195.1034624270428",StepUps,..\Python\dataset\StepUps\step ups Mountain Tactical Institute.mp4_0_flipped\2_23.jpg,datasetStepUpsstep ups Mountain Tactical Institute.mp4_0_flipped,2
2289,"136.78922969357976,47.12371184946498","135.16111381322958,42.5849609375","137.2210755107004,43.4146970756323","128.24008998054475,41.81615165977627","132.09619710603113,42.910255046206224","118.68069826118678,54.436648832684824","126.6088202213035,55.1067607003891","119.89494923394942,82.44112506079766","119.47643330496109,78.8117628283074","134.41422969357976,103.30333475194553","133.14071619649806,100.73245987354086","116.03697258025292,110.42977109678988","123.11617673881324,109.48798486138132","124.58570190904669,158.57166524805447","125.5026142996109,158.10638071498056","130.6148163910506,194.90945707684824","113.00568458171206,201.36214129377433",StepUps,..\Python\dataset\StepUps\step ups Mountain Tactical Institute.mp4_0_flipped\3_27.jpg,datasetStepUpsstep ups Mountain Tactical Institute.mp4_0_flipped,3
2288,"138.81625425583658,30.155345634727627","138.16584083171207,25.054562104815176","141.24635214007782,22.466777875729573","128.24585055933852,23.65016643360895","133.34311162451363,21.53795674246109","121.27382508511673,38.273251307149806","127.85843263618678,38.73428000364786","118.16529365272373,68.69460572714007","120.08189445525292,65.72354541585604","133.84183487354085,88.03294473492218","133.35052893968873,87.36879103842412","118.4159624270428,97.92609283803502","115.6791327213035,95.47708687986382","126.71744285019456,144.0077061040856","128.42371412937743,143.95450814688715","111.33019972033074,188.4931906614786","122.02884089250973,189.9954857733463",StepUps,..\Python\dataset\StepUps\step ups Mountain Tactical Institute.mp4_0_flipped\4_31.jpg,datasetStepUpsstep ups Mountain Tactical Institute.mp4_0_flipped,4
2292,"135.1335268725681,70.9362612475681","135.4706499270428,66.95997233706225","138.0767266536965,67.68898194309338","136.17719479571986,68.72425218871595","145.74460420719845,67.60549914883269","137.59645549610894,85.71301982003891","152.05515868190662,85.06084326361868","143.4498267266537,108.67862354085604","153.61247568093384,116.53808213764592","135.60917740758754,147.53331712062257","147.23163910505838,147.35978538424123","142.11483159046693,131.0445798881323","153.240500364786,139.53688898346303","126.66070342898833,149.6624057636187","128.63816269455253,149.06122324902725","130.6618737840467,186.7726167315175","129.47847762645915,186.40644759241246",StepUps,..\Python\dataset\StepUps\step ups Mountain Tactical Institute.mp4_0_original\0_15.jpg,datasetStepUpsstep ups Mountain Tactical Institute.mp4_0_original,0
2290,"131.48318944552528,76.42353933608949","128.6420993433852,72.28359830982491","132.86680751459144,73.91008025291829","131.64526082198444,74.1004301434825","141.4496443336576,74.71494254620623","137.80997689688715,91.67598644212062","145.35619832198444,91.68459691147861","140.4479571984436,115.17364573200389","147.0471637889105,117.98660171449417","133.15859071011673,144.25566938229574","137.60577273832686,144.33870379377433","143.14968385214007,142.29546145428014","148.60665430447472,142.18006748540856","141.950328307393,196.97457137645915","145.30050766050584,196.44737962062257","134.87136733949416,199.57634666828795","134.3031827577821,198.4568184581712",StepUps,..\Python\dataset\StepUps\step ups Mountain Tactical Institute.mp4_0_original\1_19.jpg,datasetStepUpsstep ups Mountain Tactical Institute.mp4_0_original,1
2297,"127.26465983706225,66.21045111867704","124.40197136429961,63.78269394455253","128.4831134484436,64.0155718020428","128.0322531614786,64.2291236016537","130.3537056177043,63.97093871595331","134.704766536965,79.00421783803502","140.8547543774319,80.58813381566148","133.20618008268482,104.75875486381324","141.59890260214007,105.9543637524319","123.6185858463035,122.61361563715954","129.4568488570039,122.80343354815176","133.01804170719845,126.28091561284047","142.46806602626458,126.40197136429961","123.48562135214009,152.71589250972764","126.59215406128405,152.21747324902725","128.25521339980546,192.6739573200389","128.32821619649806,193.09311162451363",StepUps,..\Python\dataset\StepUps\step ups Mountain Tactical Institute.mp4_0_original\2_23.jpg,datasetStepUpsstep ups Mountain Tactical Institute.mp4_0_original,2
2291,"121.67528726896887,44.80670142266537","119.70421935797665,41.3848188229572","121.15674398103113,40.37252629499027","126.55725620136187,40.79853173638132","127.84762585116732,41.64439065539883","131.66590162937743,57.50597337062257","132.75454462548637,57.032298759727624","128.44648285505838,78.77097519455253","134.53197957198444,78.72992917071984","117.76000121595331,101.44723522616732","120.9130061405642,98.71072470817121","132.7145245622568,112.98353903210116","138.68494649805447,109.95133906857977","129.35577273832686,161.36226288910507","124.08180325875486,163.5570890077821","144.13501641536965,211.0177681177043","123.02985925340467,193.20909837062257",StepUps,..\Python\dataset\StepUps\step ups Mountain Tactical Institute.mp4_0_original\3_27.jpg,datasetStepUpsstep ups Mountain Tactical Institute.mp4_0_original,3
2293,"115.92497568093385,24.31851706894455","116.73350863326849,23.086701270671206","116.18001428745136,24.47792664761673","125.67255137402724,24.599119193822958","124.3997066512646,23.75398794686284","130.05105483949416,39.59262524319066","135.01884727626458,39.761418561527236","128.82320038910507,63.23095513132296","135.28837852626458,62.30518148103113","117.92027146157588,84.61096333900778","119.33017692120623,85.64376367947472","131.8346759484436,95.93789518482491","138.5534715466926,94.01982003891051","126.9705967290856,145.85250486381324","131.79258876459144,146.27609739785993","133.3031067607004,192.26352748054475","132.9003374270428,191.81821498054475",StepUps,..\Python\dataset\StepUps\step ups Mountain Tactical Institute.mp4_0_original\4_31.jpg,datasetStepUpsstep ups Mountain Tactical Institute.mp4_0_original,4
2299,"124.67207259241245,75.22242825875486","122.87712791828794,70.56585907101167","126.34207806420234,70.84995896157588","112.74341865272373,70.63797270184826","124.21601410505836,71.54309794503891","108.09567272616732,88.8436436040856","113.35094692363813,88.20455374513618","105.92364573200389,114.10296844601167","113.92765837791829,112.44625486381324","113.41008785262646,141.3068306177043","120.96248784046693,137.42131262159532","111.94781280398833,137.7627219114786","117.31794139105058,135.63501641536965","117.04685980058366,176.57212123054475","120.9994452213035,171.20589129377433","117.3236639713035,196.47818883754863","121.3216348492218,192.2000395184825",StepUps,..\Python\dataset\StepUps\step ups Mountain Tactical Institute.mp4_1_flipped\0_60.jpg,datasetStepUpsstep ups Mountain Tactical Institute.mp4_1_flipped,0
2298,"123.9127705496109,70.57051769212062","120.76072318822958,67.9594327577821","125.16338612597276,68.2677377188716","111.05619984192607,67.35695829280155","121.94888436284047,68.89825510700389","107.64963825389106,83.75655094844358","112.4434125729572,81.8808061770428","101.97734526994164,112.77202395428016","113.65859071011673,111.21671327821012","107.00041798394942,133.6753860651751","115.70831560068093,128.4529122081712","106.58524592655642,131.98610773346303","114.40439567120623,129.35519516050584","118.16390290612841,147.43867035505838","116.42315935068093,152.36650352626458","112.05420111867704,190.71941877431908","108.53302833171206,190.06871656128405",StepUps,..\Python\dataset\StepUps\step ups Mountain Tactical Institute.mp4_1_flipped\1_64.jpg,datasetStepUpsstep ups Mountain Tactical Institute.mp4_1_flipped,1
2303,"123.29160840223736,69.5906113205253","120.62319886916343,67.70016111381324","125.0625,65.65703276994164","112.41639561040856,66.4993388253891","119.1010077213035,67.2584736746109","107.39436405642023,81.54705739299611","114.15641719357977,82.7974829766537","97.71061831225681,110.36480879134241","112.54042284776264,108.09164488083658","99.66236776507782,144.81187682392996","107.8988858827821,144.14620318579767","104.50966682879377,129.6857368677043","111.59437317607004,129.75817728599222","110.03248115272373,181.76291950389106","105.18429292315176,186.30613144455253","108.19357976653697,201.01124756809338","102.99373024075875,200.73948200389106",StepUps,..\Python\dataset\StepUps\step ups Mountain Tactical Institute.mp4_1_flipped\2_68.jpg,datasetStepUpsstep ups Mountain Tactical Institute.mp4_1_flipped,2
2302,"121.81145124027238,70.70868038667315","118.86988539640078,68.25817728599222","122.76345148346304,68.26955404912451","114.30680781857977,67.81747020914396","119.40856031128405,68.12871625729572","107.70754803015565,82.94079067363813","114.78454067363813,83.06301678015565","100.94889956225681,107.18914913667315","112.61228568822958,105.18550127675097","96.57760821984436,135.73413180933852","107.8012296327821,144.96805082684824","104.01454584143968,123.85629711819067","111.5434171327821,123.90196376459144","103.20440175097276,188.03609861381324","102.51971364299611,188.38509241245137","99.20393816877431,152.79410870622567","106.52176556420234,154.12147373540856",StepUps,..\Python\dataset\StepUps\step ups Mountain Tactical Institute.mp4_1_flipped\3_72.jpg,datasetStepUpsstep ups Mountain Tactical Institute.mp4_1_flipped,3
2314,"122.92537846546693,70.23116032344358","119.80839615758755,67.58644668044747","123.70765442607004,67.71889439445525","111.04411630593385,66.6901370987354","117.86759788424125,67.69450693093385","108.2133922057393,81.89143056906615","112.86271887159533,82.91703398589495","102.42881353356032,110.76615697957199","111.5496488934825,108.97584052772373","103.77949446741245,147.41977748054475","111.29245196984436,146.08368798638134","105.80178441147861,133.08789822470817","109.8824173151751,133.3584782344358","110.04749057636187,186.08216804474708","106.27603660019456,186.8123176070039","97.56810098492218,230.2976957684825","99.6392266536965,228.95128587062257",StepUps,..\Python\dataset\StepUps\step ups Mountain Tactical Institute.mp4_1_flipped\4_76.jpg,datasetStepUpsstep ups Mountain Tactical Institute.mp4_1_flipped,4
2306,"130.2904912451362,74.43806237840467","127.04609982976653,70.33866579523347","132.91722397859922,70.33912177772373","130.8720209143969,73.02333870379377","140.7836211089494,73.12989421206225","140.34332441634243,90.61689111138132","144.87873905642024,90.7116214737354","138.19914275291828,116.98863843628405","148.95604328793775,115.68254499027238","132.43400413424123,138.96501094357976","143.80065965466926,141.3657891536965","136.8804109922179,135.0442910992218","145.3382630107004,137.5169929474708","124.92967230058366,165.01355787937743","142.46113509241246,172.47285384241246","130.30100924124514,193.83861259727627","139.19034229085602,198.6164731274319",StepUps,..\Python\dataset\StepUps\step ups Mountain Tactical Institute.mp4_1_original\0_60.jpg,datasetStepUpsstep ups Mountain Tactical Institute.mp4_1_original,0
