,Nose,Right Eye,Left Eye,Right Ear,Left Ear,Right Shoulder,Left Shoulder,Right Elbow,Left Elbow,Right Wrist,Left Wrist,Right Hip,Left Hip,Right Knee,Left Knee,Right Ankle,Left Ankle,exercise,File Path,FolderID,Frame Number
1492,"131.26389226653697,35.53001124756809","128.6861776507782,30.423394941634243","129.90795233463035,33.13043379134241","117.44096546692607,34.657161964980546","125.17437530398833,34.77236594114786","112.49019637645914,58.42997628891051","122.70426495622569,55.977489664396884","110.64680356274319,92.3503465466926","121.63301769212062,91.82026690175097","114.2930751459144,128.04410870622567","123.20667406371595,132.66573443579767","110.7175644455253,112.3273346303502","116.77463825389106,112.18827517023347","101.6217245257782,168.8846060311284","113.13475802529183,168.27580860894943","88.25829128161479,222.18196741245137","99.8723097033074,223.3743920233463",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_4_flipped\5_120.jpg,datasetSingleLegDeadliftSingle-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_4_flipped,5
1485,"133.58394637645915,37.188358767023345","129.79552225194553,32.75810888861868","132.4204006566148,33.514488843628406","120.96805082684826,34.74383283681907","129.0136946741245,34.40983326240272","116.6080298516537,57.68985590953307","126.51543500729572,56.35011475559339","110.65469205982491,86.08408317120623","126.12496200145915,85.24397343142023","113.54628222276264,106.70548850924125","132.67508207684824,131.1488630836576","109.26172634970817,111.54844813959144","121.5971318701362,106.62678593142023","97.99993920233463,169.27678137159532","110.6575419503891,166.90185736867704","97.39436405642023,225.6293318336576","98.12661873784047,225.698063594358",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_4_flipped\6_123.jpg,datasetSingleLegDeadliftSingle-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_4_flipped,6
1488,"137.1670415856031,40.8247735286965","133.26439384727627,36.98499437621595","134.31839737354085,36.787698352383266","123.10895701605058,37.74147312743191","130.81044807879377,38.56711302285992","117.41236016536965,60.32444294139105","126.98064354328794,58.12087335846304","110.53226076118678,91.42453489785993","127.54745257782102,91.93067546206225","117.18151902966926,129.07029730058366","128.77620379377433,130.18888314688715","108.39950905885215,114.26536660992218","118.63458323200389,115.72448777966926","95.6295370257782,167.5840679717899","115.11917102383269,172.65679717898834","75.38551799610894,206.94675644455253","104.73974799367704,225.8646491974708",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_4_flipped\7_126.jpg,datasetSingleLegDeadliftSingle-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_4_flipped,7
1486,"139.54187439202335,45.387706712062254","134.5358706225681,41.23772267144942","137.49957441634243,40.622127310311285","123.83465314931907,43.1474875364786","131.0756930933852,41.23265746595331","118.6772099951362,62.84834022373541","129.7815387889105,61.5989747993677","110.07978933608949,95.76394546449417","128.93818397373542,94.73121352140078","122.95179505107004,133.12240089980546","129.9219813959144,131.58701665856032","109.13129255836576,119.02292071984436","110.47823443579767,119.02300431663424","96.84340041342412,169.70324659533074","110.41608402237354,175.9551617217899","76.88214372568093,201.55707380836577","107.00794929474708,227.03205556906616",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_4_flipped\8_129.jpg,datasetSingleLegDeadliftSingle-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_4_flipped,8
1487,"139.94737962062257,49.804945890077825","136.38790430447472,45.605666342412455","139.7832259241245,45.26146035992218","127.5872294503891,47.10893041707199","133.85340162937743,44.76662056177043","121.5293500729572,66.5827684216926","131.38905946011673,64.83091409289884","113.07494832198444,96.12213491001945","129.38667315175098,94.8939232733463","122.58868859435798,115.48907921935798","131.78625060797665,111.80095604328794","109.35143330496109,116.01214433365759","115.40428927529183,115.64174975680935","96.90030702821012,161.95707684824902","109.84606031128405,168.119406614786","70.07977413667315,193.63050218871595","106.49232429474708,224.33653027723736",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_4_flipped\9_132.jpg,datasetSingleLegDeadliftSingle-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_4_flipped,9
1489,"130.10952699416342,35.39339889348249","131.20266901750972,29.786995379377434","134.42196619649806,32.199404942850194","132.09323321984436,32.792999148832685","141.34268604085602,34.035422239785994","133.79012645914398,58.058912937743195","147.09308122568095,58.38445403696498","135.03166038424123,89.16159259484436","150.12139773832686,84.80029486867704","134.31499270428014,127.65254134241245","142.3658195525292,128.01323869163426","137.3575510700389,116.70516932149806","145.87577517023345,115.9831362475681","146.56351836089493,176.9449173151751","149.04091682879377,176.77489664396887","149.71259423638134,229.93091865272373","153.9079675340467,228.92043105544747",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_4_original\0_105.jpg,datasetSingleLegDeadliftSingle-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_4_original,0
1493,"129.544078307393,35.97258025291829","130.65038302529183,30.30533347519455","133.87591196498056,32.486445920476655","132.0002887889105,33.13533940296693","141.4563776750973,34.51584919139105","133.45721364299612,57.420947835603116","147.23933000972764,58.165175857247085","135.32098127431908,86.33487354085604","149.7268816877432,84.17409411478599","133.0522859922179,127.52395428015565","150.0913484922179,117.43476410505836","136.74004438229574,114.71374179231518","145.52152237354085,114.17246777723736","146.8735712548638,175.7183548151751","149.1577243433852,175.5935372081712","149.77939567120623,229.18383694066148","154.48027115758754,228.89278331712063",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_4_original\1_108.jpg,datasetSingleLegDeadliftSingle-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_4_original,1
1490,"128.51115637159532,36.23531736381323","129.57964494163426,32.19962913424125","133.24647373540856,33.11971060311284","130.53485226167317,33.20949355544747","141.00022799124514,35.274402662937746","133.23022555933852,56.541072622811285","145.71238144455253,58.27747294503891","135.43114664396887,87.91888831468872","145.20727444066148,86.06729541585604","134.5788393725681,128.84634910019454","143.37265928988327,128.27466865272373","137.78640260214007,117.56142844114787","144.8485530155642,116.63438563959144","146.5605240758755,173.73328064202335","148.2757326118677,173.4301890807393","148.36072774805447,228.2173516536965","155.255593385214,228.11846425097278",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_4_original\2_111.jpg,datasetSingleLegDeadliftSingle-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_4_original,2
1500,"126.83080769698444,36.26646476775292","127.93540248054475,29.311010457198442","131.3863235651751,33.212867825875485","132.99335785505838,33.166152419747085","139.44517570525292,34.54775656614786","134.73217108463035,55.92827395428016","145.4382599708171,58.78494725802529","134.1809490515564,89.14768512889106","143.08505593385215,91.8006748540856","134.34373480058366,125.69082107247083","145.4140625,126.00120835359922","137.5868342655642,116.00581377675097","145.14903027723736,114.78327152237354","146.017312135214,172.9842686040856","150.14349768968873,172.79292315175098","151.56154243677042,227.56335116731518","158.1983219844358,227.82149805447472",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_4_original\3_114.jpg,datasetSingleLegDeadliftSingle-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_4_original,3
1491,"125.71332380836576,37.49206590466926","125.79024805447472,31.624838506201364","130.02348309824902,34.206024288667315","129.95029790856032,34.49934642509728","141.1061831225681,34.37455921692607","130.76571619649806,56.89595239542802","144.63317728599222,58.12557377796693","131.27521583171207,87.72166828793775","143.295187864786,89.25234830982491","131.42432210603113,126.93246899319067","148.6570099708171,114.53667619163424","137.68923273346303,113.22726167315176","145.9003374270428,111.43005228599222","144.85653270914398,173.00878526264592","151.62139773832686,173.0572714007782","145.28518664883268,226.1174762889105","162.89460724708172,226.2161660992218",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_4_original\4_117.jpg,datasetSingleLegDeadliftSingle-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_4_original,4
1496,"125.53924489299611,35.13214752553502","125.46140868190662,31.03499855605545","128.95567850194553,32.77613919625487","128.81853416828793,33.942211819066145","140.50908925097278,34.98549215710117","130.48622932879377,57.10535475437743","142.28585542315176,59.754886612354085","130.89798151750972,91.20554930690662","142.29862293287937,92.90017023346303","134.1702638618677,130.03523224708172","148.71894759241246,120.05587305447472","134.8045051070039,112.31327517023347","142.76571619649806,111.88601957684826","147.88228052042803,172.9563168774319","150.46633329280155,173.04409350680933","153.1871048151751,222.8133967655642","164.10510396400778,222.60454158560313",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_4_original\5_120.jpg,datasetSingleLegDeadliftSingle-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_4_original,5
1497,"123.96723005836576,37.57302179596304","123.35460238326849,33.3124202030642","127.45429535505836,33.75122355301556","125.6418637524319,35.80467230058366","133.62294807879377,36.43004468628405","129.4745257782101,56.469696163667315","138.52828611381324,57.81690023103113","137.27979085603113,89.86546996595331","140.95467534046693,87.00695373297665","133.15579401750972,118.51937165612841","145.6153635700389,116.08672026994164","140.93052346789884,111.84314962305447","143.4856365515564,109.8622248905642","145.8701665856031,169.80372993677042","153.20701605058366,168.37265928988327","149.15521643968873,221.19946194066148","168.62673273346303,220.89357368677042",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_4_original\6_123.jpg,datasetSingleLegDeadliftSingle-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_4_original,6
1494,"120.2551982003891,39.16872872081712","121.1578611381323,34.67011566755836","123.13240211575875,35.32145625607977","123.47940479085604,37.16229936770428","129.8301617217899,36.62083535992218","128.70365697957197,58.34211986259728","137.10967898832686,59.62780049246109","132.06064567120623,91.31319157344358","141.50322227626458,92.75351866488327","126.26432544990273,136.71504134241246","140.6940965466926,118.65777754134241","144.38469722762648,119.93777358949417","144.18239299610894,113.80885214007782","144.19730362354085,175.44947714007782","160.27287512159532,171.12176252431908","148.97271704766538,221.94117825875486","166.39627918287937,221.98461819066148",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_4_original\7_126.jpg,datasetSingleLegDeadliftSingle-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_4_original,7
1495,"118.24801647616732,42.77724875364786","116.06732581468872,38.68522388740272","120.56290278453308,38.924059916099225","121.39065539883269,41.588768391293776","130.38025899805447,40.731266719357976","124.50272829523347,61.37856806298638","135.73144151264592,62.29910931420233","128.97672969357976,96.00827608219845","141.1533469114786,94.9968613205253","122.18594205982491,137.32637706712063","131.05040126459144,134.6812226410506","141.6013497081712,123.14921267023347","145.52620379377433,119.80190600680935","141.7335542315175,175.19605727140078","159.40249574416342,165.23238387645915","145.36043895914398,223.51317789396887","179.71311101653697,201.76790491245137",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_4_original\8_129.jpg,datasetSingleLegDeadliftSingle-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_4_original,8
1498,"115.27609739785993,47.95136566755836","113.9650565418288,43.944480331955255","118.58960055933852,43.50255350194553","121.18842716439688,42.952224434581716","126.1999331225681,43.70000531979572","124.59377279912451,64.62331286478599","135.08149927042803,64.32868737840467","129.62165612840468,107.8666631201362","140.85662390564204,99.07259241245136","118.43841196498055,146.78176678015564","122.35744467412451,146.31832137645915","141.90799793287937,123.04484587791829","150.55208839980546,119.08865059581713","140.99030277237355,175.83589190175098","163.42763557879377,162.49887524319067","147.84089250972764,224.95163545719845","184.2650778210117,195.43677042801556",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_4_original\9_132.jpg,datasetSingleLegDeadliftSingle-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_4_original,9
1499,"149.68915673638134,77.94204462548639","149.84829462548637,72.35194248540856","152.712047057393,74.04914731274319","156.22989117217898,78.80292436770428","159.30040126459144,79.74384423638132","155.16296814202335,102.53001884727627","160.3224556177043,101.94753161478599","145.3061162451362,121.48588734192607","139.7897768725681,123.87010578793775","152.39039700875486,97.91068822957199","155.03091561284046,99.77588460603113","178.3381262159533,152.08850620136187","173.4544473492218,151.95330739299612","164.17170780642024,183.2068184581712","155.33377918287937,184.38937864785993","167.70361138132296,224.00355666342412","161.45718324416342,224.8128191877432",Squat,..\Python\dataset\Squat\Bodyweight squat.mp4_0_flipped\0_54.jpg,datasetSquatBodyweight squat.mp4_0_flipped,0
