,Nose,Right Eye,Left Eye,Right Ear,Left Ear,Right Shoulder,Left Shoulder,Right Elbow,Left Elbow,Right Wrist,Left Wrist,Right Hip,Left Hip,Right Knee,Left Knee,Right Ankle,Left Ankle,exercise,File Path,FolderID,Frame Number
1503,"252.21172786964982,137.6604450389105","115.72911600194553,99.97037633754864","252.18819917315176,134.1455344114786","114.23796206225681,99.86963460603113","115.38984223005836,100.16448808365759","112.22839402966926,116.76781371595331","113.3315828672179,115.60342442850195","106.61719509970817,136.95876398346303","123.00548698929961,109.71531493190662","109.38093537208171,156.38541160019454","135.70596729085602,91.19974312986382","99.71931237840467,165.60438959143968","97.84696467655642,164.48790126459144","111.02044321498055,188.0381657344358","103.86557636186771,188.2950814688716","105.62081256079766,218.06011369163426","101.24038636916343,216.07423394941634",Squat,..\Python\dataset\Squat\How To Do A Squat Exercise - Squat Exercise Demonstration - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_original\5_82.jpg,datasetSquatHow To Do A Squat Exercise - Squat Exercise Demonstration - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_original,5
1500,"253.86873784046693,137.33058730544747","251.5405368433852,134.71650048638134","254.3106760700389,133.62547118190662","112.78063442363813,97.8112308487354","112.76376307149806,98.99315266293775","110.84646309581713,113.04428349951363","114.4655809216926,113.71802802772373","119.87883025291829,109.65201696254864","119.74618494649806,106.50932484192607","106.05718780398833,151.83180325875486","135.8904122081712,89.29633542071984","99.97988357247083,161.96288302529183","98.30576665856032,161.44930994649806","109.70614208414398,189.43594965953307","109.65453246595331,189.80876094357976","103.86630593385215,219.4412998540856","101.23974799367704,218.7558061770428",Squat,..\Python\dataset\Squat\How To Do A Squat Exercise - Squat Exercise Demonstration - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_original\6_85.jpg,datasetSquatHow To Do A Squat Exercise - Squat Exercise Demonstration - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_original,6
1505,"254.70113387645915,137.65834751945525","251.9788120136187,134.86834265564204","254.36727869649806,133.60685189688715","247.9517570525292,138.24658013132296","251.67869953793775,135.39174975680933","221.51016840953307,157.82193883754863","108.19642965710116,101.03112080496109","116.14564840710116,110.76165035262646","113.369140625,110.32732703064202","137.90131018968873,99.8103872811284","135.60122811284046,98.39111138132296","101.56966652480546,157.38419564688715","95.80132842898833,156.5784137889105","110.68062986381324,188.55301556420233","109.22607611867704,188.72707928015564","103.45273741488327,218.74352504863813","101.07440874270428,217.93262098735408",Squat,..\Python\dataset\Squat\How To Do A Squat Exercise - Squat Exercise Demonstration - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_original\7_88.jpg,datasetSquatHow To Do A Squat Exercise - Squat Exercise Demonstration - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_original,7
1504,"119.84774744649806,77.71657648346303","113.4740013983463,74.59854541585604","253.5023255107004,133.30892813715954","100.59104450389106,75.77130958171206","109.61108493433852,74.81071406857977","100.10097732247083,91.13355727140078","105.68191421449417,91.74955921692607","114.5093172422179,112.7642266536965","116.21970756322958,110.30944491731518","130.82704584143968,104.00136034776264","131.6314901507782,100.1822714007782","96.26307149805447,151.20314019941634","106.27435706468872,150.2145549610895","110.22834083171206,186.11588035019454","111.21222185068093,186.20877918287937","102.9114785992218,218.69645245622567","103.16555964250973,218.36347884241246",Squat,..\Python\dataset\Squat\How To Do A Squat Exercise - Squat Exercise Demonstration - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_original\8_91.jpg,datasetSquatHow To Do A Squat Exercise - Squat Exercise Demonstration - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_original,8
1502,"116.80755258998055,68.3601425705253","117.3014956225681,63.12940023103113","255.46969236381324,130.1021704766537","107.11957380836576,61.63736092534047","254.92394212062257,132.15681237840468","100.88570038910505,84.63326848249028","106.27102839250973,82.60039214494164","110.02439506322958,112.69433973735408","112.70304140321012,108.96859800583658","87.9127401507782,157.91850072957197","125.47952638618678,107.32114086819067","99.08672026994164,144.01158195525292","106.67087943822958,141.96089190175098","108.17484648589495,182.09291403210116","112.55751459143968,181.9563168774319","100.26947045233463,218.5383025291829","103.21845361138132,218.1044655885214",Squat,..\Python\dataset\Squat\How To Do A Squat Exercise - Squat Exercise Demonstration - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_original\9_94.jpg,datasetSquatHow To Do A Squat Exercise - Squat Exercise Demonstration - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_original,9
1386,"148.06836697470817,50.25528559703307","144.09587791828795,47.782283560311285","148.02269272859922,47.288169534289885","137.51276750972764,48.88821589250973","146.9554505107004,48.58874559216926","131.43927833171207,68.71084630350195","145.27719175583658,68.76523741488327","125.33962335846304,94.51101957684826","146.333718385214,93.60785505836576","124.68030307636187,112.9439901507782","147.64120257782102,92.49304626702335","131.97475376945525,115.86488478842412","140.5305964250973,118.67313655155642","127.3718841196498,169.98375182392996","126.62230210359922,169.3347215466926","126.50885366001945,219.51513861867704","126.23359223005836,218.78786174610894",Squat,..\Python\dataset\Squat\How To Get A Huge Squat With Perfect Technique (Fix Mistakes) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped\0_53.jpg,datasetSquatHow To Get A Huge Squat With Perfect Technique (Fix Mistakes) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped,0
1385,"147.40161417801556,50.14298850924125","142.96837001459144,47.598811405642024","147.57438594357976,47.32452273832685","137.1662056177043,49.253929049124515","147.44549489299612,50.67280976410506","131.2153453307393,69.2805356274319","145.96552772373542,69.95870318579766","125.45802681177042,95.41922270184826","148.1186162451362,93.37028058122569","124.82881657344358,112.70963035019456","148.2595300340467,92.7395732003891","131.2168500729572,116.63340527723736","140.1819826118677,119.53197197227627","128.98264226653697,170.98043835116732","126.44529730058366,170.5806633025292","125.99657253161479,218.76509302042803","125.22671449416343,218.0259150048638",Squat,..\Python\dataset\Squat\How To Get A Huge Squat With Perfect Technique (Fix Mistakes) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped\1_56.jpg,datasetSquatHow To Get A Huge Squat With Perfect Technique (Fix Mistakes) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped,1
1388,"148.19300218871595,50.634701027480546","143.87223370622567,47.71326301070039","148.0933548151751,47.249908803501945","137.42944430933852,49.34956757660506","147.5132538910506,48.996150747811285","131.36487718871595,69.17845634727627","145.24004438229574,69.64637037937743","125.41786995379378,96.27217594844358","147.78822653210116,92.66122780885215","124.70466774075875,113.65664518482491","148.78897130350194,95.46248024075875","129.36823625972764,120.7116214737354","140.73592534046693,118.82212123054475","129.38981943093384,171.9703307392996","126.7937059216926,171.57595148346303","125.85980818336576,219.7318366974708","125.6476471303502,219.0349434581712",Squat,..\Python\dataset\Squat\How To Get A Huge Squat With Perfect Technique (Fix Mistakes) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped\2_59.jpg,datasetSquatHow To Get A Huge Squat With Perfect Technique (Fix Mistakes) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped,2
1387,"147.6576179474708,50.16676039640078","143.23686770428014,47.27910688229572","147.5466622081712,46.9898125911965","137.009499635214,49.08420856639105","147.43134423638134,50.29448869163424","131.28579462548637,69.55246078550584","145.19838278210116,70.01671175826849","125.26511581955253,97.64883268482491","147.86870744163426,94.29471668287938","124.95588369406615,113.80889773832685","149.08657587548637,69.30820616488327","129.13984982976655,122.71449416342412","141.5260821984436,120.16008785262646","130.11072774805447,172.51526021400778","127.37198291585604,172.19254620622567","126.35904821254864,220.3709113570039","124.84175127675097,220.52556541828795",Squat,..\Python\dataset\Squat\How To Get A Huge Squat With Perfect Technique (Fix Mistakes) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped\3_62.jpg,datasetSquatHow To Get A Huge Squat With Perfect Technique (Fix Mistakes) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped,3
1390,"147.36157891536965,50.02036721789883","143.60595513132296,47.65140898589494","146.85531675583658,47.08269622446498","138.14095938715954,49.4492719479572","146.15301252431908,48.98955420111868","131.42450449902725,69.53959447957199","144.87031857976655,70.34105210359922","125.2636186770428,97.31704462548639","148.48797726167317,95.3836332684825","136.29122081712063,69.14706955252919","148.97130350194553,69.42376732733463","129.33803501945525,122.88481122324903","143.4564232733463,120.14301890807393","130.5098948200389,173.16526325389106","127.26764652237354,173.00101836089493","126.09563472762646,219.784001094358","125.4220877918288,219.20391536964982",Squat,..\Python\dataset\Squat\How To Get A Huge Squat With Perfect Technique (Fix Mistakes) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped\4_65.jpg,datasetSquatHow To Get A Huge Squat With Perfect Technique (Fix Mistakes) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped,4
1389,"148.53889530642024,49.787287968142024","144.67933791342412,47.78642160141051","147.8425340466926,47.02901948565175","140.59039092898834,49.72617871473736","146.04836454280155,48.66996367339494","131.17082624027236,69.60705708900778","144.47700328307394,70.17999148832685","125.66324933122569,97.36970300340467","148.26044199902725,95.10902541342412","136.07216682879377,69.5721592290856","149.1237840466926,68.99808487354086","128.5335755107004,122.42935311284047","141.30374513618676,120.1785247446498","130.66511125972764,172.1475103356031","127.55617704280156,171.94297178988327","126.62581316877431,220.56842777237355","126.2013846668288,219.88709873540856",Squat,..\Python\dataset\Squat\How To Get A Huge Squat With Perfect Technique (Fix Mistakes) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped\5_68.jpg,datasetSquatHow To Get A Huge Squat With Perfect Technique (Fix Mistakes) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped,5
1392,"148.10352322470817,50.917345573929964","144.41840953307394,48.20396476775292","148.29638861867704,47.462590436527236","137.384454036965,49.42061344844358","147.24568336575877,48.95488053258755","131.42493008268482,69.6314141536965","145.56967412451363,69.94746321741245","125.84348401021401,97.15504164640078","149.5348370622568,95.30491549124514","137.16833353599222,70.10884302042801","148.7700328307393,69.73600133754864","128.9537785749027,122.35660110651752","144.7970877918288,119.45347458657588","131.03593142023345,172.63042619163426","128.69956833657588,172.44213582198444","125.45872598492218,219.1982155885214","125.18099464980546,219.11746108949416",Squat,..\Python\dataset\Squat\How To Get A Huge Squat With Perfect Technique (Fix Mistakes) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped\6_71.jpg,datasetSquatHow To Get A Huge Squat With Perfect Technique (Fix Mistakes) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped,6
1391,"147.56567667801556,55.13984223005836","144.44199902723736,50.94286539396887","148.52292071984436,51.78461287086576","137.74198990758754,53.2536174610895","147.3564719114786,54.175682453793776","133.65784593871595,73.3723629012646","149.23176070038912,72.27039001702335","123.69383815661479,101.71266263375486","144.76560980058366,107.08567910992218","122.31085846303502,140.59802103599222","144.1563563959144,72.93690722276264","129.85973978599222,128.23718689202335","146.44579888132296,128.82871777723736","133.55404912451363,177.81933973735408","130.47587852626458,176.50427103599222","125.09024653453308,219.29942850194553","124.68246899319067,219.02678137159532",Squat,..\Python\dataset\Squat\How To Get A Huge Squat With Perfect Technique (Fix Mistakes) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped\7_74.jpg,datasetSquatHow To Get A Huge Squat With Perfect Technique (Fix Mistakes) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped,7
1393,"148.2352717655642,62.37889105058366","145.26431785019454,60.759028453307394","149.75872446498056,60.31338156614786","137.39156736381324,63.023608493433855","145.70256262159532,62.35731927893969","133.81962852626458,81.82139165856032","144.61677711575877,81.27699416342412","123.61205769698444,108.9435189688716","142.8095969114786,109.58800462062257","130.57528270914398,114.69813959143968","140.39054900291828,126.595125547179","128.57254681420233,130.42973309824902","140.80792497568095,130.13197653210116","133.3879803015564,181.9389287451362","133.25437743190662,181.14279851653697","127.00571498054475,222.43471850680933","126.66853112840467,221.68655763618676",Squat,..\Python\dataset\Squat\How To Get A Huge Squat With Perfect Technique (Fix Mistakes) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped\8_77.jpg,datasetSquatHow To Get A Huge Squat With Perfect Technique (Fix Mistakes) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped,8
