,Nose,Right Eye,Left Eye,Right Ear,Left Ear,Right Shoulder,Left Shoulder,Right Elbow,Left Elbow,Right Wrist,Left Wrist,Right Hip,Left Hip,Right Knee,Left Knee,Right Ankle,Left Ankle,exercise,File Path,FolderID,Frame Number
1729,"69.53688898346303,117.82855058365759","111.03715497324903,98.48338703793775","62.45652586940662,103.8644440053502","105.12042497568093,97.32285840223736","69.53422148589495,100.07690144698444","86.39577760214009,99.81277358949417","92.01032800340467,99.72818883754864","107.31954492947472,114.79999848005836","194.20335299124514,131.9968537208171","72.44202182636187,100.75325267509727","151.212579036965,108.51149075875486","109.45690965466926,116.8632280520428","117.10252006322958,109.69054748297665","108.694468932393,158.18392813715954","139.0375881566148,165.35601592898834","112.63503161478599,194.44070707684824","138.52062560797665,220.40661478599222",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\One Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped\8_95.jpg,datasetSingleLegDeadliftOne Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped,8
1722,"71.47541494406615,110.49504499027238","67.99873844844358,100.0936968020428","70.93351015321012,104.967640442607","105.3450723492218,83.78253435068093","74.56937773589495,93.90293652723736","91.3815433487354,98.80459630350195","93.44703763375486,98.33854419990273","115.2605863934825,93.52027602140078","125.2689004742218,90.76415065661479","155.7700328307393,105.84688867947472","155.89325449902725,104.59948777966926","112.95734283803502,119.08133967655642","124.5320707684825,110.46944157344358","127.55596425097276,165.0982642266537","134.85662390564204,164.93891354571986","112.60046054231518,194.8573990758755","135.89769272859922,218.5228295233463",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\One Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped\9_98.jpg,datasetSingleLegDeadliftOne Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped,9
1737,"98.95790521643968,123.46660688229572","113.05391232976653,123.61537116974708","109.75412664153697,122.61747628891051","120.51857368677042,103.89982824659533","145.53716257295721,95.46153787694553","121.49007478112841,106.77562621595331","144.6830921692607,102.7818047786965","61.48480818336576,126.26019880836576","62.44374316026265,127.60572714007782","11.210033134727627,126.78916129620623","15.325654144880836,127.60470877918289","115.36351684095331,128.52548942120623","141.4093354815175,136.36619953793775","121.0110347762646,177.91688959143968","141.9913667315175,170.74264348249028","117.01244832198444,215.28606821498056","137.26503222276264,201.5330739299611",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\One Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_original\0_71.jpg,datasetSingleLegDeadliftOne Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_original,0
1733,"97.64292011186771,124.2892220938716","142.6822258025292,90.89947106031128","145.08653027723736,90.67285536235408","144.5277389348249,89.40640199416343","146.46723005836577,90.24373024075875","123.45137706712062,103.10600072957199","152.7690296692607,107.44383815661479","61.22052073200389,126.09167527966926","61.53050902845331,126.66311253647861","96.61408681906615,124.49382903696498","15.707909016293774,129.62203611381324","117.10163849708171,132.20453854571986","144.36925462062257,136.0375577577821","121.98074233949417,178.96797482976655","143.92268056906616,172.2816755836576","114.85907861138132,216.140625","138.26276750972764,202.31911174610894",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\One Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_original\1_74.jpg,datasetSingleLegDeadliftOne Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_original,1
1736,"96.71759484435798,123.38136855544747","117.10725468142023,120.07154365272373","144.84428197957197,92.87699872324903","145.63898346303503,80.83101288910505","147.79746777723736,91.23599373784047","138.11588035019454,98.6549276507782","148.90252614299612,99.80509028453308","61.712791828793776,126.31220361138132","62.6958406797179,126.71028392509727","98.06811618433852,124.30847215466926","16.83470254742218,129.49737050097278","116.70098188229572,133.1859192607004","144.14261612354085,136.75738691634243","121.4922938959144,178.31856456712063","144.31391354571986,172.78681298638134","116.26335268725681,215.77582380836577","137.9430173881323,203.5363722033074",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\One Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_original\2_77.jpg,datasetSingleLegDeadliftOne Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_original,2
1739,"97.5488813229572,124.06324477140078","113.7356441512646,122.77370348978599","110.29087123054475,123.08171206225681","135.59756505350194,98.0314627918288","146.23974039396887,95.145374817607","130.45321619649806,100.72562773589495","153.39059460116732,108.0621048151751","64.98201149075875,126.28432788180935","65.90872750486382,127.32844418774319","12.026802270792802,129.53222276264592","17.41399410262646,130.91926070038912","117.37155733219845,133.16953428988327","143.03527784533074,137.55034046692606","121.7710359922179,177.73709569552528","143.27857490272373,173.17119102626458","118.46876519941634,217.30512828307394","138.91372811284046,201.28369710603113",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\One Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_original\3_80.jpg,datasetSingleLegDeadliftOne Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_original,3
1738,"97.93325936284047,123.72261825145914","111.6890047422179,123.02770853599222","91.71726045719845,122.71802042801556","145.1501550340467,81.85324203550584","147.42515807392996,88.42150261429961","132.45099708171207,98.9472124270428","147.97753526264592,101.33746504134241","66.45725924124514,126.11914822470817","67.74679292315176,127.43507569309338","98.43806997811284,118.53353751215954","16.07762911904183,131.2329462548638","118.31526629377431,131.06187682392996","143.87889105058366,135.43395853599222","120.23150231031128,177.53912329766538","143.7878009484436,172.0728964007782","116.53970087548639,216.45669686284046","138.94680204280155,200.2007994892996",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\One Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_original\4_83.jpg,datasetSingleLegDeadliftOne Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_original,4
1743,"136.16304413910507,106.6068138983463","134.44198382782102,102.67683000972762","140.1883207684825,100.7123358463035","133.91360651750972,100.20946315661479","149.8456195282101,97.97739086819067","129.46928197957197,101.33182605787938","149.60162329766538,102.58974495379377","117.44405094844358,102.77113478842412","147.70963035019454,137.7217290856031","96.73499817607004,117.32151325389106","171.54289275291828,125.17614603599222","117.59294443093385,131.22110590953307","142.1930173881323,132.74566816634243","119.64481243920234,176.55835055933852","143.22552893968873,172.01126276750972","116.99511338764592,214.94921875","139.06750060797665,198.92669321498056",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\One Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_original\5_86.jpg,datasetSingleLegDeadliftOne Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_original,5
1741,"145.89615758754863,102.72413059338521","133.54451909046693,100.20783681906615","141.9688563959144,97.34082411235408","134.36659472276264,97.97872081712062","149.9092290856031,94.71133268482491","141.4192910992218,98.37403483706225","158.96449416342412,101.58816421449417","118.96140108219845,101.02988965223736","156.146750364786,114.09339281371595","95.28305113083658,116.45608128647861","186.90147738326849,116.30398072714009","118.3288089737354,126.22432818579767","147.0180265077821,129.237171692607","119.33446315661479,175.6304413910506","143.16988387645915,168.83639348249028","115.14366488326849,215.1725285749027","139.08496473735408,195.57634666828795",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\One Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_original\6_89.jpg,datasetSingleLegDeadliftOne Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_original,6
1742,"149.86881383754863,92.93210420719845","164.23472458657588,94.74696771643968","146.85610712548637,86.23860043774319","147.8016780155642,81.50901325389106","149.52302711575877,84.74144272859922","140.06771339980546,93.77903088521401","153.10125851167317,98.63244771400778","114.42769637645914,97.58562591196498","87.00747051313229,122.2011186770428","92.98518816877431,116.90337731031128","93.92094023589495,115.08907617947472","111.14089098978599,121.67011186770428","143.60701909046693,118.9868829036965","118.57670385457199,168.76215953307394","143.89633998054475,162.80047726167317","120.87336606274319,216.1802954766537","140.94927954766538,194.01649136673151",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\One Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_original\7_92.jpg,datasetSingleLegDeadliftOne Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_original,7
1745,"178.53441147859922,106.85112171692607","176.4330921692607,101.51506262159533","155.3503009484436,85.1089798151751","148.78775535019454,82.20339098978599","150.49135153210116,81.20936436040856","139.79055204280155,93.71780763618678","158.96311101653697,100.87721911478599","113.7318138983463,98.1934657709144","62.22886141172179,133.0469813959144","94.44308578550584,111.93379134241245","17.547184688107976,147.07095087548637","110.7697440418288,120.54666220817121","145.39319370136187,117.69580648103113","119.39244892996109,172.19341257295721","131.24800887645915,171.27638618677042","116.44528970087549,216.98843324416342","139.5902389348249,191.7795324659533",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\One Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_original\8_95.jpg,datasetSingleLegDeadliftOne Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_original,8
1744,"183.86753708657588,112.39845269941634","182.2425826848249,98.68591926070039","151.43895914396887,89.26778331712062","171.21484375,89.11013497081713","153.68543287937743,87.64212214250973","158.498890442607,100.94057028210116","153.483265442607,99.18553167558366","120.3679018725681,94.95705404912451","128.35337123054475,95.79796175826849","99.89866549124514,107.82092807636187","98.30949811527238,104.64706955252919","110.42287056177042,120.18214980544747","125.13246291342412,117.99665612840467","120.5715816512646,169.51848249027236","145.06374635214007,154.14243373054475","116.44973553015565,221.03573382782102","142.88895306420233,190.82975133754863",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\One Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_original\9_98.jpg,datasetSingleLegDeadliftOne Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_original,9
1725,"-3.655859327501824,125.60768786478599","-5.015945137706712,125.67775717412451","-2.942961815266294,125.54981608706225","101.8502173516537,81.80366913910505","73.08524592655642,113.47918439931907","79.98279426070039,112.88210572714009","111.07753982247083,97.42036265807393","198.09732186284046,125.32116366731518","198.20034350680933,124.20812560797665","241.10071133268482,127.26256991731518","155.40369649805447,120.84640989785993","112.06276598978599,131.33484314202335","135.23060554474708,123.65849191391051","114.8973811405642,165.98872203307394","140.05506748540856,170.20689445525292","114.11920142266537,198.91378891050584","138.14057940175098,215.31246960116732",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\One Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_2_flipped\0_72.jpg,datasetSingleLegDeadliftOne Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_2_flipped,0
1727,"-3.68944623776447,124.98689050340467","-5.195694385335603,124.63892266536965","-3.1268768904274076,124.5984466196498","101.50186952821012,82.0707608827821","73.57970573929961,113.19735682149806","80.00270549610894,112.68433852140078","111.2909092290856,96.50874726410505","130.44484131809338,107.13723553015565","198.32578428988327,124.71219145184826","65.63313168774319,118.6543500729572","155.81771339980546,120.80382113326849","112.62227170476653,132.02456225680933","127.04042284776264,118.91946589250973","115.60081772859922,170.9198990758755","140.80333475194553,170.35253526264592","113.56740941147861,198.29879012645915","138.09378039883268,216.2464129377432",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\One Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_2_flipped\1_75.jpg,datasetSingleLegDeadliftOne Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_2_flipped,1
1726,"-3.614211501778332,124.87546358219845","-5.046543937712792,124.76171875","-3.066225044458293,124.67521127188716","101.19544169503891,84.13177893968872","71.93300857247081,113.32972853842412","79.63957624027238,112.65896309581713","111.74444461332685,98.85185888861868","130.39120257782102,107.30407192363813","201.5609952577821,124.41881991731518","66.03717777237354,117.30835815904669","155.65039822470817,120.59957897616732","125.25465102140078,118.0737703672179","128.25787329766538,118.36181450632296","118.92285536235408,170.53298273346303","139.59441877431908,170.22528574902725","113.45402936527238,197.24784168287937","137.3227140077821,216.06856456712063",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\One Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_2_flipped\2_78.jpg,datasetSingleLegDeadliftOne Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_2_flipped,2
